player_name,games_played,goals,assists,pts,plus_minus,penalty_mins,shots_on_goal,game_winning_goals,power_play_goals,power_play_assists,short_handed_goals,short_handed_assists,hits,blocked_shots,cf,ca,c_pct,c_pct_rel,ff,fa,f_pct,f_pct_rel,sh_pct,sv_pct,pdo,off_zone_starts,def_zone_starts,takeaways,giveaways,ev_plus_minus,shot_attempts,shot_through_pct,games_played_z,goals_z,assists_z,pts_z,plus_minus_z,penalty_mins_z,shots_on_goal_z,game_winning_goals_z,power_play_goals_z,power_play_assists_z,short_handed_goals_z,short_handed_assists_z,hits_z,blocked_shots_z,cf_z,ca_z,c_pct_z,c_pct_rel_z,ff_z,fa_z,f_pct_z,f_pct_rel_z,sh_pct_z,sv_pct_z,pdo_z,off_zone_starts_z,def_zone_starts_z,takeaways_z,giveaways_z,ev_plus_minus_z,shot_attempts_z,shot_through_pct_z
James van Riemsdyk,66,27,21,48,-10,18,167,4,8,5,0,0,34,16,885.0,960.0,48.0,-0.3,649.0,707.0,47.9,-1.1,10.8,90.2,101.0,55.5,44.5,25,19,-7.5,262,63.7,0.007926110997440188,0.028695054979914147,0.0069840700126308575,0.016606134789692098,-0.01407392217206616,-0.003349912950902787,0.016177686449603143,0.022611464534517036,0.03182291913435057,0.005282812936660795,-0.005750371500375167,-0.006235539108943747,-0.00801113504481761,-0.009355466054279107,0.006245428363881227,0.009083978730537935,-0.003487586019747598,0.00028112651608035486,0.005716421011585741,0.0085657262248362,-0.003574000158936362,-0.0018225382253541826,0.013060787435421077,-0.002009541081324175,0.004150105728999352,0.007341194068809409,-0.0073418515182750044,0.0024273618916770246,-0.005429691065296272,-0.01885599739004934,0.011611692833975526,0.011445840974001696
Kyle Palmieri,74,27,23,50,-9,42,224,2,11,7,0,0,98,35,970.0,1040.0,48.3,2.2,753.0,776.0,49.2,2.7,10.2,89.9,100.1,51.4,48.6,36,37,8.2,383,58.5,0.010829795024161213,0.025592886873977483,0.00808037003416987,0.015984319748997822,-0.011241393473687404,0.012058739959934596,0.025038600019053624,0.0050481954647395785,0.04175732220259921,0.009722687212265152,-0.005128709716550825,-0.005561426772841721,0.00837914397907293,-0.0018844055699539064,0.007980068453128486,0.010468838776405516,-0.0023671638367357885,0.006455565276533662,0.00903519869567934,0.010352985202462422,-0.0002000107159598351,0.0070078507038584,0.009255890491300973,-0.0024566562992338367,0.0022044804368231276,0.0013652176141605227,-0.0013659089408424654,0.009923597950175323,0.004978009925872475,0.017882372137091054,0.02304785591603678,0.004861797413672998
Jamie Benn,78,27,26,53,14,56,189,2,8,3,0,0,142,71,1230.0,1214.0,50.3,2.3,894.0,888.0,50.2,1.7,9.3,92.9,102.2,57.4,42.6,44,80,6.0,329,57.4,0.012058276727773954,0.024280431136850432,0.010300583654756038,0.01683451037673179,0.01794229548625136,0.019767359152761888,0.017573840874854377,0.004789313646034985,0.02692708542137356,-0.0002839428983127743,-0.004865698961855911,-0.005276225399875479,0.01807501098776066,0.00982392488208823,0.01456404176231801,0.014816006714714813,0.002455985880096272,0.006359976021533057,0.013635495367215181,0.014000378214008265,0.0019905541088109983,0.004493047041046168,0.00537592031774352,0.003972256174561335,0.005405224946572877,0.008490191540642764,-0.008490701701546123,0.014767985593404469,0.026980199464885453,0.012352277432564755,0.016492407596100774,0.003539452415043954
Phil Kessel,82,27,55,82,-19,28,215,10,12,24,0,0,12,18,1148.0,1261.0,47.7,-2.7,872.0,950.0,47.9,-2.9,8.6,91.2,99.8,65.6,34.4,33,78,0.5,370,58.1,0.0131669065578635,0.02309601986188212,0.034023506946920856,0.03136824276005374,-0.021975860732778737,0.002961457318962106,0.02108400792014179,0.05913082004805258,0.041706726459765156,0.04721208600921581,-0.004628347792984891,-0.005018848551101065,-0.011263805051889385,-0.006916383143295466,0.01175563842409038,0.015348170905797277,-0.0034779418376613973,-0.005149229647863374,0.012218817806180355,0.015517599848826502,-0.002876634274265852,-0.005157432098346741,0.0025943052602303567,0.00038105452706057485,0.0015391025657954887,0.01742951646777097,-0.017429812315709923,0.0070458843027226626,0.02467935999935701,0.0007796694357113791,0.01956876606858667,0.004016319527468213
Ryan Dzingel,78,26,30,56,-9,29,159,5,5,6,0,0,54,38,1075.0,1302.0,45.2,-1.9,811.0,978.0,45.3,-2.4,11.4,89.5,100.9,55.3,44.7,25,39,-5.9,250,63.6,0.012058276727773954,0.022968983492184614,0.013813372416164597,0.018504409709542567,-0.01066491175708805,0.003708113790337697,0.012276073697147491,0.026304509701561823,0.014238249778742738,0.006847080176456627,-0.004865698961855911,-0.005276225399875479,-0.0021761224120838145,-0.0008201281977987157,0.010395014161280485,0.017286091593719362,-0.009533493703790788,-0.003529569710206366,0.010654770997467174,0.017357953032453584,-0.008692954429581318,-0.004344202443877854,0.013321641604093711,-0.0031710646048442293,0.0033538281727016755,0.00597194676047879,-0.005972507920977028,0.0020539216006497897,0.005757958626004538,-0.012600129274986393,0.008631165887179116,0.009587394903131537
Brock Boeser,69,26,30,56,-2,22,209,3,6,9,0,0,14,22,1069.0,1001.0,51.6,5.4,777.0,734.0,51.4,5.0,10.8,88.8,99.6,69.8,30.2,40,33,-1.0,403,51.9,0.009093896964708425,0.025964937860730435,0.015615116644359979,0.02091802836730899,-0.0022138100424402307,-0.0005147935187506271,0.02385860118086086,0.013521182055571403,0.020876713180439637,0.015801334110081597,-0.005500355348184943,-0.005964428712902714,-0.012865685185121552,-0.00676099614617163,0.011568454071303927,0.009989967047104888,0.006231100917614238,0.015441063846062189,0.010664240686053915,0.009331959153489994,0.005207826618104347,0.01311977540171795,0.012492927112141899,-0.005247193724468178,0.0014723137551996414,0.02640676139221449,-0.02640699767618829,0.013668471917380597,0.002998212433144661,-0.002628949152863622,0.02696776788682238,-0.002063787142296202
Mitch Marner,82,26,68,94,22,22,233,5,3,18,1,2,29,43,1476.0,1379.0,51.7,0.0,1064.0,1071.0,49.8,-0.4,12.7,90.5,103.2,52.5,47.5,78,67,11.7,445,52.1,0.0131669065578635,0.021848545273053657,0.04488316488615341,0.03772200607513865,0.026532012418970692,-0.0004331799121194302,0.024107611626442794,0.025021362886851493,0.00549712230884306,0.033645749427947194,0.013059990076726929,0.03144039009698023,-0.007542490904412421,0.0007539433555144178,0.020147487530694945,0.01849876143051428,0.005466863590776592,0.0008982103379215357,0.018777637694711965,0.019811473986561856,0.0010638733548773492,-3.172225432477757e-05,0.01735064479202357,-0.0010178884950181367,0.006642577466645813,0.002486760855857227,-0.0024873593250856426,0.03568925055084136,0.019263333039285672,0.02311869638766535,0.02666791148340478,-0.0015510232821796769
T.J. Oshie,69,25,29,54,5,36,143,4,6,8,1,0,133,55,1006.0,980.0,50.7,2.1,764.0,740.0,50.8,2.4,10.8,90.1,100.8,54.8,45.2,46,38,2.0,263,54.8,0.009093896964708425,0.024482431827629943,0.01462237199439669,0.019659553507799417,0.007628367118784292,0.00889835513168803,0.010683284547607214,0.021628357380842383,0.020876713180439637,0.013114281936980084,0.015520567917269686,-0.005964428712902714,0.01809133395475928,0.005271411683265787,0.009652923296970277,0.009323629920654055,0.003839337726966692,0.006657181612281211,0.010136485402148822,0.009584993777488771,0.0037290091096844682,0.006784695177106455,0.012492927112141899,-0.002159671443855554,0.0036129016931522088,0.006073107887784891,-0.006073755969729763,0.018207130917082495,0.005923865995238531,0.00448207650730806,0.011219325498008489,0.0011340730512648305
Jonathan Marchessault,82,25,34,59,2,52,278,6,5,11,0,0,98,22,1365.0,1164.0,54.0,-1.0,1017.0,855.0,54.3,-0.2,9.4,89.3,98.7,52.4,47.6,51,68,10.5,485,57.1,0.0131669065578635,0.020601070684225193,0.016480982583545193,0.01919019640614099,0.002869635271775848,0.01654000624328825,0.0316666208921953,0.031843254319091706,0.01354370100904797,0.017818356749800476,-0.004628347792984891,-0.005018848551101065,0.007561666517699963,-0.005689130903485884,0.01730756298547206,0.0127582786948011,0.01061012671212843,-0.0013415822494062084,0.01717209324283183,0.012146376352257422,0.010396654581795466,0.00037833453319697954,0.005473591022531474,-0.0034160765328673528,-0.00011202166683254635,0.002372694019125059,-0.002373294798439654,0.01850323080197014,0.019755699126564885,0.020725229214241705,0.03045412237130777,0.0030884290591935643
Tomas Tatar,80,25,33,58,21,34,195,4,4,4,0,0,77,30,1445.0,981.0,59.6,7.9,1032.0,730.0,58.6,7.6,8.5,92.3,100.7,50.3,49.7,52,44,20.5,340,57.4,0.012626449515694846,0.021116097451330827,0.016036764887540488,0.019127234033131008,0.025982615900651224,0.006514996913794735,0.01816755945263586,0.018654458240976557,0.009758421950419153,0.0020407381734451006,-0.004744056487809513,-0.0051443197648785915,0.0030388677674400115,-0.003315492084463389,0.01983821433676,0.00806899822425764,0.023711175669740157,0.019057386072255978,0.018126613572788948,0.007903319861085823,0.019797511670260715,0.016779812977709144,0.002290254403441287,0.0026438784007995647,0.0029622729523034485,-2.327729105669007e-05,2.2611767654222698e-05,0.01961824380322654,0.008137385857660388,0.04168755871759134,0.017147335600225914,0.003450966104667855
Brock Nelson,82,25,28,53,20,28,181,3,2,6,1,0,51,55,1057.0,1185.0,47.1,-0.8,772.0,877.0,46.8,-1.8,10.1,94.1,104.3,45.4,54.6,54,47,2.9,294,61.6,0.0131669065578635,0.020601070684225193,0.011468832765437862,0.01601331474859853,0.02416577470425121,0.002961457318962106,0.015372756474906562,0.011377580022371056,0.0014738329587406038,0.006513076265409962,0.013059990076726929,-0.005018848551101065,-0.0027266725959128203,0.004435700074943162,0.009427411995123869,0.013318977008521922,-0.004819662651927099,-0.0008936237319406596,0.008802765780903474,0.012927080740936578,-0.005157980796401395,-0.0029021197669770776,0.007992966064544946,0.006176675618529482,0.00829370169927385,-0.005611984552126564,0.005611222066779424,0.020412788551844717,0.009416011293701428,0.005566603782558657,0.012374965381570987,0.007263936166429482
Anthony Mantha,67,25,23,48,-8,30,198,1,7,6,0,0,67,23,1096.0,898.0,55.0,10.4,816.0,709.0,53.5,9.5,8.1,89.3,97.4,60.3,39.7,37,60,5.2,335,59.1,0.00832699274739794,0.02521325068815621,0.008924587798933887,0.01635828203163699,-0.010967871205214464,0.005009347031907284,0.022309363286522128,-0.0027735616873577466,0.026423924420279646,0.007971227668113685,-0.00566454506007106,-0.006142471361049065,0.0009494140147386351,-0.006587314375667853,0.012759228543127638,0.006922391111278549,0.015722371666828508,0.029608184569890537,0.012613103747851863,0.008524742196883001,0.010693648730337313,0.024803272771584783,0.0009726811346411513,-0.004180869786494372,-0.002525294403615261,0.013932625043570542,-0.013933136971414241,0.011739415325515609,0.019357838434673993,0.012427384590938685,0.019895196812195034,0.006051122681356934
Frank Vatrano,81,24,15,39,-10,38,208,1,2,6,0,0,139,74,995.0,997.0,49.9,0.7,774.0,737.0,51.2,1.7,7.0,90.8,97.8,50.0,50.0,33,30,-0.4,324,64.2,0.012900014191360462,0.019592529380525088,0.0006166955030720416,0.008706771015332794,-0.011467640288350206,0.008725595741597153,0.020153941812560017,-0.002294180654974926,0.0014920284273670311,0.006593484614365641,-0.004685487889194581,-0.005080809644324535,0.016740756201518738,0.010391878438903348,0.007937952128985019,0.008401853735658174,0.0014594999275841722,0.002496510397804672,0.00898060641179678,0.00805722069282429,0.0040163856043894264,0.004326637891377791,-0.0032033312799814007,-0.00042350619525406013,-0.0014810024996211681,-0.000369415124946269,0.00036875080206481863,0.007132870528682202,0.001058698770571548,-0.001027967128854577,0.015402458406109319,0.009795913746708303
Jakob Silfverberg,73,24,19,43,-9,28,163,4,3,8,2,1,38,43,876.0,1000.0,46.7,-1.7,676.0,752.0,47.3,-0.6,7.2,91.2,98.4,42.0,58.0,27,27,-4.9,288,56.6,0.01050163895264822,0.02173965588797989,0.004437669303269901,0.012039972367866811,-0.011395385165107779,0.003326568495272503,0.01387165105514597,0.02044324190791951,0.006174849716782615,0.012395691145912682,0.03453921769325997,0.01483949593672665,-0.006259389588970922,0.0008468952760572912,0.005387898788031516,0.009412579901845972,-0.006418626602345389,-0.003268134780327693,0.006204317515127246,0.009538128065185706,-0.00462907422699687,-0.0004962449511152854,-0.002745814733579734,0.0004280338523146183,-0.0006316564193143857,-0.010660288686077494,0.01065934396938252,0.003624589614299004,-0.00048448571307384644,-0.011222691688561505,0.013262695443391974,0.002948050324035777
Travis Konecny,82,24,25,49,-4,40,182,3,4,4,0,0,65,45,1132.0,1119.0,50.3,2.2,841.0,838.0,50.1,1.4,9.2,91.3,100.5,50.6,49.4,38,49,-4.8,296,61.5,0.0131669065578635,0.019353596095396733,0.008962757856384198,0.013895393643570227,-0.004229077872382606,0.009750731781125179,0.015540734458589951,0.011377580022371056,0.009520411658945516,0.0019909640716537567,-0.004628347792984891,-0.005018848551101065,0.00033793905495056194,0.0013675694754192085,0.011346279931085279,0.011556782308256481,0.002336181690823283,0.005825754030042573,0.011159841678344523,0.011543104779187166,0.0016860587700052324,0.0036587888333710363,0.004753769581956192,0.0005809035302146644,0.0025898179865587933,0.0003194909579460736,-0.0003201333188118944,0.010228480552513628,0.010400743468259853,-0.009791477246909694,0.012564275925966137,0.007171147119602015
Jakub Vrana,82,24,23,47,20,27,161,4,1,3,0,0,47,32,1048.0,1024.0,50.6,2.1,800.0,761.0,51.2,2.9,11.4,92.6,104.0,52.9,47.1,41,50,-2.1,276,58.0,0.0131669065578635,0.019353596095396733,0.007292041250348419,0.012836433091056074,0.02416577470425121,0.0023956844471151838,0.012013196801238782,0.018199471454611274,-0.0025494563913618516,-0.00027009202522434625,-0.004628347792984891,-0.005018848551101065,-0.0036022759247309293,-0.002621000303961931,0.009197147842808501,0.009020289936662283,0.0030070420979561416,0.0056017747713097985,0.009759260347981002,0.008810639418810122,0.0039674052921407745,0.0067342147397842144,0.01267180542828426,0.0031789405712179695,0.007843395090375295,0.002943028202785889,-0.0029436174316695885,0.012138038302388209,0.010893109555539066,-0.004406176106706507,0.01067117048201464,0.0039235304806407465
William Karlsson,82,24,32,56,1,16,169,5,7,7,1,2,51,55,1306.0,1110.0,54.1,-0.9,970.0,800.0,54.8,0.5,8.8,89.1,97.9,51.7,48.3,73,41,9.4,315,53.3,0.0131669065578635,0.019353596095396733,0.014810265977509417,0.017601755577369756,0.001686516414416106,-0.0038278171432009666,0.013357020670705894,0.025021362886851493,0.021590279709252883,0.008774132362288065,0.013059990076726929,0.03144039009698023,-0.0027266725959128203,0.004435700074943162,0.01579805354251575,0.011316483030947556,0.010833746847839382,-0.001117602990673434,0.015566548790951698,0.010194615380559534,0.011433630273675256,0.0018135332895231296,0.00331412670080564,-0.0038157745391755597,-0.0013128392905620283,0.0015742261619999015,-0.0015748431119177511,0.03250665430105039,0.0064618147700261554,0.018531217638603374,0.014362726097720057,-0.00043755472025010277
Brandon Saad,80,23,24,47,-9,12,195,3,5,1,3,0,52,25,1241.0,1097.0,53.1,5.1,898.0,852.0,51.3,4.1,8.5,89.5,98.0,49.9,50.1,35,36,-2.9,318,61.3,0.012626449515694846,0.01855877454423248,0.008330584542200465,0.013157343918332476,-0.010398288963160848,-0.0062431813463533735,0.01816755945263586,0.011662019522930335,0.01388229353427417,-0.004912009324455065,0.04964758246155433,-0.0051443197648785915,-0.002570466057801,-0.004887909016719415,0.01448841053129959,0.011243618676705532,0.008812484127998132,0.012629181346625357,0.013434666116071154,0.012340914579464384,0.004279170441279639,0.009424419351537627,0.002290254403441287,-0.003091787989723124,-0.0011918055147857472,-0.0004909513216585691,0.0004902763269027671,0.008526895872705026,0.004099983941970847,-0.006151866411213656,0.0150128592121706,0.00716020825159576
Oliver Bjorkstrand,77,23,13,36,8,8,161,1,3,0,0,0,43,34,798.0,720.0,52.6,2.9,614.0,523.0,54.0,3.7,9.3,91.1,100.4,55.2,44.8,31,14,5.3,261,61.7,0.011763122032750114,0.019281843682319458,-0.001130473064235044,0.007467484471204098,0.010615643767618348,-0.008896467658104684,0.012793274515604936,-0.00241335887081778,0.005854078302923778,-0.007511264232472853,-0.004928889857464429,-0.005344747807666069,-0.004768650633649625,-0.0021377231570478637,0.002982799401915736,0.000962184110389484,0.007965123046731963,0.007873713311377968,0.0036265336836261352,0.0003885281358152697,0.010409174956710947,0.00891823681778496,0.005445737464727202,0.0001929721163679152,0.0025981388864233053,0.005928030736432577,-0.005928601644821271,0.006147705919871619,-0.007275710468753648,0.011025845800146582,0.009852077853534851,0.007834434642689217
David Perron,57,23,23,46,3,46,112,1,7,7,0,0,52,13,742.0,715.0,50.9,0.6,561.0,543.0,50.8,0.0,9.1,92.0,101.2,50.7,49.3,41,17,1.6,204,54.9,0.0036852040636765867,0.026047402869098218,0.010490304956641586,0.01770473913707926,0.005830277869984533,0.018910881736858783,0.005441168408100398,-0.003260151457069632,0.031059700634363797,0.01262243602995827,-0.006658324895171247,-0.007220097915619075,-0.003607671660071579,-0.012156785479486145,0.001968239762369259,0.0011077405161856796,0.005291017638899943,0.0032254568948437002,0.0022944118003627935,0.0015458707013595544,0.004514063659091724,0.0011341769877006387,0.006320989941347744,0.0028482003032992424,0.005237258585972141,0.000623714722168698,-0.0006246354969744982,0.017461739312207597,-0.007703642958304294,0.00427792706895924,0.00554721495562665,0.0015063112697741323
Nino Niederreiter,82,23,30,53,-4,30,184,3,6,9,0,0,94,20,1260.0,997.0,55.8,5.2,950.0,735.0,56.4,5.1,8.4,88.9,97.2,58.0,42.0,51,39,13.0,327,56.6,0.0131669065578635,0.018106121506568273,0.01313954937147364,0.01601331474859853,-0.004229077872382606,0.004093003062655952,0.01587669042595673,0.011377580022371056,0.017566990359150426,0.01329624455604427,-0.004628347792984891,-0.005018848551101065,0.006686063188881854,-0.006302757023390675,0.014621147875126085,0.008299392104735513,0.014635289154925518,0.012545131792025807,0.014883338385896321,0.007887988777643847,0.014751952487690588,0.011244839402523542,0.0018744838196550807,-0.004215472545483739,-0.002363554711325333,0.008760436876126359,-0.008760908290614919,0.01850323080197014,0.005477082595467731,0.02571161915887429,0.015498589364090954,0.0026244838250562403
Justin Williams,82,23,30,53,-4,44,237,5,9,5,0,0,55,32,1467.0,1049.0,58.3,4.8,1088.0,794.0,57.8,4.1,7.4,89.9,97.4,55.7,44.3,63,88,24.8,377,62.9,0.0131669065578635,0.018106121506568273,0.01313954937147364,0.01601331474859853,-0.004229077872382606,0.012013823268512872,0.024779523561176353,0.025021362886851493,0.029636858409457793,0.00425202016853186,-0.004628347792984891,-0.005018848551101065,-0.001851069267094711,-0.002621000303961931,0.01991722337837958,0.009687787929187073,0.02022579254769926,0.011649214757094708,0.019597490180778415,0.009981696001828855,0.017655484424954,0.009194555464914756,-0.0017246233832213128,-0.00221698251394273,-0.002063350305392957,0.006136899631286543,-0.006137424177757225,0.026141461801468455,0.02960302087214913,0.049247379697540075,0.020231352973969694,0.008470193775186522
Carl Soderberg,82,23,26,49,-5,26,188,2,2,8,3,0,99,67,1066.0,1095.0,49.3,-0.7,765.0,783.0,49.4,-1.1,9.4,89.6,99.0,39.2,60.8,49,26,3.3,315,60.0,0.0131669065578635,0.018106121506568273,0.009798116159402084,0.013895393643570227,-0.0054121967297423475,0.001829911575268261,0.016548602360690286,0.00455568859013084,0.0014738329587406038,0.011035188459166168,0.04843666581615057,-0.005018848551101065,0.00778056734990449,0.008117456794371907,0.009657676147439238,0.010915984235432682,9.998033371378566e-05,-0.0006696444732078851,0.008563642139134095,0.009591343807489277,0.00023429280137351967,-0.0014669210106509276,0.005473591022531474,-0.0028165295234050557,0.0003382849420660067,-0.012684128429520854,0.012683222718830605,0.017230192302053755,-0.0009236765391620267,0.006364426173699871,0.014362726097720057,0.005779311417190043
Blake Coleman,78,22,14,36,-19,71,213,3,3,0,3,2,225,44,958.0,1022.0,48.4,1.7,753.0,777.0,49.2,2.1,8.1,87.8,95.9,38.5,61.5,50,36,0.4,341,62.5,0.012058276727773954,0.017723192913521337,-0.0002377826294696348,0.0073717474908040455,-0.023102827949844314,0.028689162131886436,0.021812054617019887,0.011961045664543932,0.005779026016988858,-0.007414965973082176,0.050920597396465976,0.033052717794261256,0.037175511808068516,0.001115154180362547,0.007248070746303773,0.009426730615068522,-0.002010682984489105,0.004947183774141711,0.00857185517282399,0.009859369271259041,-0.00018975375616702304,0.00535521772250217,0.000835508154114835,-0.006742724994547013,-0.004536159419110654,-0.014174011480832993,0.01417304232357572,0.018782953170063843,0.004205111735354716,0.0006099683937171567,0.0176865202607471,0.008514372848793415
Anze Kopitar,81,22,38,60,-20,30,156,3,1,18,2,0,59,66,1283.0,1423.0,47.4,-1.2,960.0,1081.0,47.0,-1.2,9.1,90.0,99.1,41.4,58.6,57,58,-8.5,298,52.3,0.012900014191360462,0.017066778361168697,0.020067136978278683,0.01996312948094619,-0.023444892918411793,0.0041435339646640505,0.011311248943103586,0.011518043973264527,-0.0025809311616255782,0.03406112905051444,0.03112793693343182,-0.005080809644324535,-0.0009875087276380414,0.007907071434844443,0.015397373557077966,0.019916441328189486,-0.004200022025594185,-0.0018116338627590625,0.015412905854947763,0.02041530677355471,-0.004801748427299466,-0.0016925907550835566,0.004448104032800264,-0.0020420363936378833,0.0004944166159585072,-0.01030027108340596,0.010299405640429008,0.022597930823962744,0.015015149837152674,-0.017383326147249446,0.01291103815518056,-0.0013823025365312294
Brett Connolly,81,22,24,46,13,24,139,5,1,1,0,0,53,25,968.0,966.0,50.1,1.4,706.0,729.0,49.2,0.2,11.0,92.2,103.2,50.7,49.3,33,25,1.4,243,57.2,0.012900014191360462,0.017066778361168697,0.00822773781945725,0.01245889050387059,0.016080040760791444,0.000706987631964223,0.008420368581935136,0.02533026860150398,-0.0025809311616255782,-0.004851367234029695,-0.004685487889194581,-0.005080809644324535,-0.0023171285973247993,-0.004827564460957447,0.007238631370101305,0.0075639377371406365,0.0019122616838384472,0.0040837214411702585,0.006629013066988892,0.007769823342109628,-0.0001827258392719481,0.0012132437638977837,0.011370831220555107,0.0024089216519176523,0.0067245845958636636,0.0004389103600446394,-0.00043955831268575803,0.007132870528682202,-0.0014335246341750814,0.0026065570974553942,0.007640726085908187,0.0032204924036262285
Gustav Nyquist,81,22,38,60,1,12,204,3,2,10,0,0,36,23,1285.0,1106.0,53.7,5.7,966.0,882.0,52.3,4.8,10.5,89.6,100.1,54.1,45.9,42,74,10.2,350,58.3,0.012900014191360462,0.017066778361168697,0.020067136978278683,0.01996312948094619,0.0017073376047175392,-0.006166105033435431,0.01947373466875568,0.011518043973264527,0.0014920284273670311,0.015749366093081908,-0.004685487889194581,-0.005080809644324535,-0.006084384894770615,-0.005448766211972174,0.015449175094773055,0.01134807450463919,0.010061973296415285,0.01383373213613029,0.01562039938537199,0.013266297674527519,0.00632589689840317,0.010760985754836475,0.009549060907988044,-0.0028513014928298096,0.0020139697817890298,0.004365062715714748,-0.00436563115575997,0.012932268139412405,0.02299026473234189,0.020375342203859698,0.01789387865703808,0.004253772900396263
Brady Tkachuk,71,22,23,45,-10,75,214,3,4,6,0,0,174,26,978.0,991.0,49.7,6.0,724.0,737.0,49.6,4.8,9.7,89.3,99.0,48.5,51.5,22,39,5.5,335,63.9,0.009817595310621137,0.0194705499613333,0.008421794120120708,0.013602151382541377,-0.013082800892343194,0.03413138236975962,0.024156541616754776,0.013140303687808826,0.010995405014556793,0.007522144419205872,-0.005345415760912128,-0.005796416636482921,0.027947135785211425,-0.005153155639738828,0.008553644559784749,0.00940019425486513,0.0011485322799679293,0.016558185924997408,0.008272830793227987,0.009192040508715034,0.0007496452451589609,0.012276617551292316,0.007568626775187885,-0.003945327826691871,0.0003906952852029937,-0.0023975328774818593,0.002396734968194565,5.1016188182649084e-05,0.006325644687723295,0.012418321755606712,0.01877434065376151,0.010854125464279097
Yanni Gourde,80,22,26,48,9,66,130,5,5,4,1,1,83,30,1017.0,950.0,51.7,1.1,756.0,717.0,51.3,0.8,10.3,91.0,101.3,49.3,50.7,50,40,0.8,209,62.2,0.012626449515694846,0.017280113090683308,0.010043069063387138,0.01370006120149598,0.011430253955126396,0.025072347110373802,0.006976026289730062,0.025646896959022777,0.01388229353427417,0.0020407381734451006,0.013386489828645104,0.013541040042263069,0.004385107885497855,-0.003315492084463389,0.008614116156676396,0.007220608275758634,0.005603535180546007,0.003446031738581606,0.008462602393280654,0.007430461407488108,0.004279170441279639,0.002489333932575909,0.008930607192748236,-1.9109566228823343e-05,0.0038854015005454824,-0.001192462367561392,0.0011917731657755876,0.018313379340812244,0.006118684899815617,0.0014124871347939714,0.004437498925896559,0.008016187208579129
Eric Staal,81,22,30,52,-7,34,215,6,7,8,0,1,41,28,1285.0,1144.0,52.9,3.1,976.0,855.0,53.3,2.5,7.6,89.9,97.5,55.3,44.7,49,39,13.4,350,61.4,0.012900014191360462,0.017066778361168697,0.013301766030380724,0.015674992922617276,-0.007874464499331732,0.006434564853130601,0.021344304314217615,0.032236380915623704,0.02185682637233008,0.011171425353723775,-0.004685487889194581,0.013373866708407971,-0.004976368336698317,-0.003895761834435358,0.015449175094773055,0.012375197341531655,0.008250926271398201,0.00793837683220097,0.01596622193607903,0.012296331615865538,0.008425452620233857,0.005987114759367129,-0.001017206904900926,-0.0022443526684358503,-0.0019368684493703207,0.005750763547127723,-0.005751303923903805,0.017442910725535898,0.005544700899115481,0.026836718606188532,0.01789387865703808,0.00716574520947547
Nicklas Backstrom,80,22,52,74,2,30,169,5,7,18,0,0,54,30,1210.0,1213.0,49.9,1.3,905.0,898.0,50.2,1.6,11.0,89.6,100.6,50.7,49.3,53,62,-0.8,287,58.9,0.012626449515694846,0.017280113090683308,0.032305367838813874,0.027810710563747055,0.002941376153570244,0.004195328139222351,0.013690946187473541,0.025646896959022777,0.022130036701984206,0.03448689316364587,-0.004744056487809513,-0.0051443197648785915,-0.0021217193517817194,-0.003315492084463389,0.013675450149097275,0.014418239129153425,0.0014777436766789745,0.0039051892189837932,0.013679767848884769,0.0140141060306563,0.0019407902560907232,0.004170566761415114,0.011512966610812046,-0.002886942761490182,0.0028084181942630952,0.0004443967395451973,-0.00044505279159432994,0.02027067603443369,0.017221540167961853,-0.0018585846688850027,0.012005187938092661,0.004877597699640127
Dustin Brown,72,22,29,51,-17,24,180,3,9,3,1,1,150,29,1039.0,1184.0,46.7,-1.9,790.0,915.0,46.3,-2.1,9.3,90.1,99.4,43.8,56.2,31,44,-7.1,295,60.7,0.010164367434704311,0.019200125656314786,0.014013106494630162,0.01703134783442943,-0.022333181770567482,0.0007953610859597508,0.017316553281670838,0.012957799469922593,0.03375308874410471,-0.00030760480650550545,0.014873877587383448,0.015045600046958967,0.02157569170793752,-0.004033306078793994,0.010212284203061622,0.015138426684490504,-0.006507774194044629,-0.00382370051939023,0.010725662804544052,0.01625828821450368,-0.007055367111653572,-0.004005705635518007,0.0058239136775554805,-0.0020696851336949058,0.0010690678864211415,-0.008469978098152503,0.008469067617158994,0.006574629942084926,0.009041539841844875,-0.0163760332176344,0.014201512411236418,0.007321728459563174
Cody Eakin,78,22,19,41,19,16,120,3,1,3,3,0,88,35,966.0,979.0,49.7,-6.5,698.0,727.0,49.0,-7.1,10.2,93.1,103.4,50.8,49.2,51,34,-4.0,209,57.4,0.012058276727773954,0.017723192913521337,0.004153203322291062,0.010154913045488675,0.02416125358262949,-0.004024115458236914,0.005388976366128537,0.011961045664543932,-0.002680197744765023,-0.0002839428983127743,0.050920597396465976,-0.005276225399875479,0.005648179128765187,-0.001787769386879347,0.007463246364421839,0.008219757321918571,0.0010454588702272175,-0.014360976940206688,0.006596676373593384,0.007994049927678307,-0.0006258153291626335,-0.014474707950985878,0.008781229440465025,0.004392451514526345,0.00729882196860784,0.0005757079458417034,-0.0005763783911861127,0.019452114432840405,0.0031698804749215,-0.008616131565377385,0.004551280949637496,0.003539452415043954
